transaction_id,account_id,amount,transaction_date,transaction_type,merchant
TXN_0000029842,ACC_00001421,58.25,2025-10-19,Deposit,
TXN_0000029843,ACC_00001421,25.02,2025-10-19,Deposit,
TXN_0000029844,ACC_00001421,43.22,2025-10-19,Deposit,
TXN_0000029845,ACC_00001421,-341.4,2025-10-19,Withdrawal,
TXN_0000029846,ACC_00001421,231.4,2025-10-19,Deposit,
TXN_0000029847,ACC_00001421,7.07,2025-10-19,Deposit,
TXN_0000029848,ACC_00001421,-30.63,2025-10-19,Withdrawal,
TXN_0000029849,ACC_00001421,-33.53,2025-10-19,Payment,McDonalds
TXN_0000029850,ACC_00001421,10.35,2025-10-19,Deposit,
TXN_0000029851,ACC_00001421,-53.57,2025-10-19,Payment,Amazon
TXN_0000029852,ACC_00001421,-37.41,2025-10-19,Payment,Costco
TXN_0000029853,ACC_00001421,113.89,2025-10-19,Deposit,
TXN_0000029854,ACC_00001421,-94.26,2025-10-19,Payment,Target
TXN_0000029855,ACC_00001421,7.15,2025-10-19,Deposit,
TXN_0000029856,ACC_00001421,-77.7,2025-10-19,Withdrawal,
TXN_0000029857,ACC_00001421,135.6,2025-10-19,Deposit,
TXN_0000029858,ACC_00001421,21.02,2025-10-19,Deposit,
TXN_0000029859,ACC_00001421,-112.74,2025-10-19,Payment,Home Depot
TXN_0000029860,ACC_00001421,12.56,2025-10-19,Deposit,
TXN_0000029861,ACC_00001421,-158.52,2025-10-19,Payment,Costco
TXN_0000029862,ACC_00001421,-51.53,2025-10-19,Withdrawal,
TXN_0000029863,ACC_00001421,-73.85,2025-10-19,Payment,Walmart
TXN_0000029864,ACC_00001421,-9.28,2025-10-19,Payment,Amazon
TXN_0000029865,ACC_00001421,-50.9,2025-10-19,Payment,Walmart
TXN_0000029866,ACC_00001421,19.2,2025-10-19,Deposit,
TXN_0000029867,ACC_00001421,-4.51,2025-10-19,Payment,Amazon
TXN_0000029868,ACC_00001421,-47.34,2025-10-19,Payment,Starbucks
TXN_0000029869,ACC_00001421,-4.15,2025-10-19,Payment,Home Depot
TXN_0000029870,ACC_00001421,29.9,2025-10-19,Deposit,
TXN_0000029871,ACC_00001421,-7.29,2025-10-19,Withdrawal,
TXN_0000029872,ACC_00001421,-138.25,2025-10-19,Withdrawal,
TXN_0000029873,ACC_00001421,-17.53,2025-10-19,Withdrawal,
TXN_0000029874,ACC_00001421,-9.72,2025-10-19,Payment,Costco
TXN_0000029875,ACC_00001421,-11.86,2025-10-19,Withdrawal,
TXN_0000029876,ACC_00001421,-39.45,2025-10-19,Withdrawal,
TXN_0000029877,ACC_00001421,-89.09,2025-10-19,Payment,Home Depot
TXN_0000029878,ACC_00001421,-89.9,2025-10-19,Withdrawal,
TXN_0000029879,ACC_00001421,-134.72,2025-10-19,Payment,Starbucks
TXN_0000029880,ACC_00001421,-226.23,2025-10-19,Withdrawal,
TXN_0000029881,ACC_00001421,-95.8,2025-10-19,Withdrawal,
TXN_0000029882,ACC_00001421,49.96,2025-10-19,Deposit,
TXN_0000029883,ACC_00001421,-320.24,2025-10-19,Payment,Starbucks
TXN_0000029884,ACC_00001421,166.04,2025-10-19,Deposit,
TXN_0000029885,ACC_00001421,172.26,2025-10-19,Deposit,
TXN_0000029886,ACC_00001421,-44.74,2025-10-19,Payment,Amazon
TXN_0000029887,ACC_00001421,-43.91,2025-10-19,Withdrawal,
TXN_0000029888,ACC_00001421,-170.56,2025-10-19,Payment,Costco
TXN_0000029889,ACC_00001421,15.03,2025-10-19,Deposit,
TXN_0000029890,ACC_00001423,-47.7,2025-02-06,Payment,Amazon
TXN_0000029891,ACC_00001423,-178.59,2025-06-04,Withdrawal,
TXN_0000029892,ACC_00001423,-76.4,2025-05-28,Payment,Target
TXN_0000029893,ACC_00001423,1.27,2024-09-06,Deposit,
TXN_0000029894,ACC_00001423,52.52,2024-11-05,Deposit,
TXN_0000029895,ACC_00001423,107.7,2024-05-14,Deposit,
TXN_0000029896,ACC_00001423,-68.86,2024-04-30,Payment,McDonalds
TXN_0000029897,ACC_00001423,-112.65,2024-09-13,Withdrawal,
TXN_0000029898,ACC_00001423,45.7,2024-10-15,Deposit,
TXN_0000029899,ACC_00001423,39.1,2024-05-25,Deposit,
TXN_0000029900,ACC_00001423,-1.68,2024-10-30,Payment,Target
TXN_0000029901,ACC_00001423,-89.25,2024-06-06,Payment,Walmart
TXN_0000029902,ACC_00001423,-115.3,2024-08-26,Payment,Costco
TXN_0000029903,ACC_00001423,1.92,2024-05-19,Deposit,
TXN_0000029904,ACC_00001423,-12.18,2025-04-30,Withdrawal,
TXN_0000029905,ACC_00001423,18.88,2024-06-14,Deposit,
TXN_0000029906,ACC_00001423,-23.27,2024-06-20,Withdrawal,
TXN_0000029907,ACC_00001423,-34.7,2025-06-05,Payment,Costco
TXN_0000029908,ACC_00001423,7.75,2025-07-31,Deposit,
TXN_0000029909,ACC_00001424,24.64,2022-03-05,Deposit,
TXN_0000029910,ACC_00001424,0.21,2023-12-13,Deposit,
TXN_0000029911,ACC_00001424,-44.38,2021-05-18,Withdrawal,
TXN_0000029912,ACC_00001424,30.14,2024-03-14,Deposit,
TXN_0000029913,ACC_00001424,-157.4,2022-01-09,Payment,Starbucks
TXN_0000029914,ACC_00001424,-1.88,2023-04-07,Payment,Shell
TXN_0000029915,ACC_00001424,-5.93,2022-08-17,Payment,Shell
TXN_0000029916,ACC_00001424,-20.2,2023-12-22,Payment,Walmart
TXN_0000029917,ACC_00001424,-39.43,2022-04-12,Withdrawal,
TXN_0000029918,ACC_00001424,-112.52,2025-01-29,Withdrawal,
TXN_0000029919,ACC_00001424,-415.12,2021-04-24,Payment,Target
TXN_0000029920,ACC_00001424,47.54,2023-12-06,Deposit,
TXN_0000029921,ACC_00001424,-192.22,2023-12-12,Payment,Shell
TXN_0000029922,ACC_00001424,-32.38,2025-02-15,Payment,McDonalds
TXN_0000029923,ACC_00001424,9.25,2021-08-15,Deposit,
TXN_0000029924,ACC_00001424,-58.49,2025-07-26,Payment,Walmart
TXN_0000029925,ACC_00001424,-127.82,2024-05-14,Payment,Home Depot
TXN_0000029926,ACC_00001424,-224.74,2024-10-25,Withdrawal,
TXN_0000029927,ACC_00001424,-87.81,2021-04-22,Payment,McDonalds
TXN_0000029928,ACC_00001424,-62.06,2023-08-20,Payment,Amazon
TXN_0000029929,ACC_00001424,-24.21,2021-09-13,Payment,Starbucks
TXN_0000029930,ACC_00001424,9.13,2024-07-31,Deposit,
TXN_0000029931,ACC_00001424,-17.41,2025-02-24,Withdrawal,
TXN_0000029932,ACC_00001424,-29.13,2022-02-22,Payment,McDonalds
TXN_0000029933,ACC_00001424,4.01,2023-10-24,Deposit,
TXN_0000029934,ACC_00001424,74.84,2025-07-29,Deposit,
TXN_0000029935,ACC_00001424,-20.42,2025-03-13,Payment,Walmart
TXN_0000029936,ACC_00001424,-1.65,2023-02-07,Withdrawal,
TXN_0000029937,ACC_00001424,-299.42,2021-11-19,Withdrawal,
TXN_0000029938,ACC_00001424,12.8,2021-06-24,Deposit,
TXN_0000029939,ACC_00001424,52.52,2022-12-23,Deposit,
TXN_0000029940,ACC_00001424,-65.41,2022-03-08,Withdrawal,
TXN_0000029941,ACC_00001424,123.05,2023-07-13,Deposit,
TXN_0000029942,ACC_00001424,24.59,2024-04-20,Deposit,
TXN_0000029943,ACC_00001424,-328.16,2024-08-10,Payment,McDonalds
TXN_0000029944,ACC_00001424,39.3,2023-08-10,Deposit,
TXN_0000029945,ACC_00001424,-60.31,2023-12-21,Withdrawal,
TXN_0000029946,ACC_00001424,80.02,2025-04-29,Deposit,
TXN_0000029947,ACC_00001424,16.31,2022-05-11,Deposit,
TXN_0000029948,ACC_00001425,-183.76,2025-07-15,Payment,Amazon
TXN_0000029949,ACC_00001425,-20.61,2024-10-05,Withdrawal,
TXN_0000029950,ACC_00001425,18.58,2022-02-27,Deposit,
TXN_0000029951,ACC_00001425,213.23,2023-06-17,Deposit,
TXN_0000029952,ACC_00001425,-26.75,2022-11-27,Payment,McDonalds
TXN_0000029953,ACC_00001425,-60.65,2024-04-28,Payment,Shell
TXN_0000029954,ACC_00001425,80.81,2023-07-09,Deposit,
TXN_0000029955,ACC_00001425,-9.58,2024-01-23,Payment,McDonalds
TXN_0000029956,ACC_00001425,91.63,2022-08-27,Deposit,
TXN_0000029957,ACC_00001425,-4.58,2024-11-15,Payment,Costco
TXN_0000029958,ACC_00001425,36.33,2021-09-28,Deposit,
TXN_0000029959,ACC_00001425,-50.3,2023-06-12,Payment,Costco
TXN_0000029960,ACC_00001425,6.26,2024-08-06,Deposit,
TXN_0000029961,ACC_00001425,33.35,2022-08-25,Deposit,
TXN_0000029962,ACC_00001425,89.63,2021-08-17,Deposit,
TXN_0000029963,ACC_00001425,2.11,2022-06-16,Deposit,
TXN_0000029964,ACC_00001425,36.48,2022-06-04,Deposit,
TXN_0000029965,ACC_00001425,148.72,2025-02-27,Deposit,
TXN_0000029966,ACC_00001425,38.31,2025-07-01,Deposit,
TXN_0000029967,ACC_00001425,-32.06,2023-06-04,Withdrawal,
TXN_0000029968,ACC_00001425,-179.82,2022-08-22,Withdrawal,
TXN_0000029969,ACC_00001425,-77.48,2022-08-11,Payment,Target
TXN_0000029970,ACC_00001425,-224.48,2024-02-21,Payment,Shell
TXN_0000029971,ACC_00001425,0.98,2024-03-06,Deposit,
TXN_0000029972,ACC_00001425,-69.81,2023-12-24,Payment,Starbucks
TXN_0000029973,ACC_00001425,-17.52,2024-02-13,Withdrawal,
TXN_0000029974,ACC_00001425,27.62,2025-06-05,Deposit,
TXN_0000029975,ACC_00001425,65.23,2023-09-29,Deposit,
TXN_0000029976,ACC_00001425,-40.89,2023-06-04,Payment,Home Depot
TXN_0000029977,ACC_00001429,-59.57,2021-10-18,Payment,Costco
TXN_0000029978,ACC_00001429,-22.49,2024-05-08,Payment,Costco
TXN_0000029979,ACC_00001429,9.83,2022-10-04,Deposit,
TXN_0000029980,ACC_00001429,-1.01,2022-10-31,Payment,Target
TXN_0000029981,ACC_00001429,-151.93,2024-05-15,Withdrawal,
TXN_0000029982,ACC_00001429,98.64,2022-03-27,Deposit,
TXN_0000029983,ACC_00001429,-88.39,2024-10-16,Payment,Walmart
TXN_0000029984,ACC_00001429,-44.51,2022-10-03,Payment,Starbucks
TXN_0000029985,ACC_00001429,-71.89,2023-06-15,Payment,McDonalds
TXN_0000029986,ACC_00001429,-66.18,2024-12-17,Payment,Costco
TXN_0000029987,ACC_00001429,27.52,2024-05-25,Deposit,
TXN_0000029988,ACC_00001429,8.1,2023-01-04,Deposit,
TXN_0000029989,ACC_00001429,-125.22,2022-02-28,Withdrawal,
TXN_0000029990,ACC_00001429,-87.91,2022-07-28,Payment,Target
TXN_0000029991,ACC_00001429,-23.86,2025-04-02,Payment,Home Depot
TXN_0000029992,ACC_00001429,52.66,2024-06-17,Deposit,
TXN_0000029993,ACC_00001429,-116.42,2023-07-03,Payment,Home Depot
TXN_0000029994,ACC_00001429,-81.67,2023-01-22,Withdrawal,
TXN_0000029995,ACC_00001429,-46.67,2022-01-30,Withdrawal,
TXN_0000029996,ACC_00001429,-114.44,2021-10-19,Payment,Home Depot
TXN_0000029997,ACC_00001429,168.52,2025-04-29,Deposit,
TXN_0000029998,ACC_00001429,56.32,2023-06-03,Deposit,
TXN_0000029999,ACC_00001429,-425.09,2021-11-08,Payment,Walmart
TXN_0000030000,ACC_00001429,25.33,2022-09-26,Deposit,
TXN_0000030001,ACC_00001429,-78.18,2022-06-30,Withdrawal,
TXN_0000030002,ACC_00001429,4.33,2023-08-06,Deposit,
TXN_0000030003,ACC_00001429,34.43,2025-01-04,Deposit,
TXN_0000030004,ACC_00001429,-76.4,2025-03-22,Payment,Target
TXN_0000030005,ACC_00001429,-6.96,2023-09-13,Withdrawal,
TXN_0000030006,ACC_00001429,26.1,2023-04-10,Deposit,
TXN_0000030007,ACC_00001429,-109.13,2022-10-11,Payment,McDonalds
TXN_0000030008,ACC_00001429,20.85,2022-01-22,Deposit,
TXN_0000030009,ACC_00001429,-153.08,2024-10-08,Payment,Home Depot
TXN_0000030010,ACC_00001429,-2.41,2024-07-12,Payment,Starbucks
TXN_0000030011,ACC_00001429,-109.94,2024-02-24,Payment,Amazon
TXN_0000030012,ACC_00001430,43.97,2022-01-21,Deposit,
TXN_0000030013,ACC_00001430,47.56,2023-05-06,Deposit,
TXN_0000030014,ACC_00001430,-132.93,2023-12-11,Payment,Starbucks
TXN_0000030015,ACC_00001430,-184.8,2023-07-21,Withdrawal,
TXN_0000030016,ACC_00001430,-4.13,2022-11-22,Payment,Amazon
TXN_0000030017,ACC_00001430,15.94,2022-03-28,Deposit,
TXN_0000030018,ACC_00001430,-8.4,2024-10-11,Payment,Walmart
TXN_0000030019,ACC_00001430,-84.91,2025-06-03,Payment,Shell
TXN_0000030020,ACC_00001430,-103.13,2022-01-07,Payment,Starbucks
TXN_0000030021,ACC_00001430,-176.74,2022-03-18,Payment,Amazon
TXN_0000030022,ACC_00001430,-94.83,2021-12-23,Payment,Walmart
TXN_0000030023,ACC_00001430,-107.85,2024-02-19,Withdrawal,
TXN_0000030024,ACC_00001430,4.67,2024-06-05,Deposit,
TXN_0000030025,ACC_00001430,103.5,2023-08-04,Deposit,
TXN_0000030026,ACC_00001430,121.02,2024-08-08,Deposit,
TXN_0000030027,ACC_00001430,-27.13,2023-04-12,Payment,Starbucks
TXN_0000030028,ACC_00001430,-92.31,2023-02-13,Payment,Amazon
TXN_0000030029,ACC_00001430,196.41,2023-08-06,Deposit,
TXN_0000030030,ACC_00001430,-5.15,2025-03-18,Withdrawal,
TXN_0000030031,ACC_00001430,-116.5,2022-04-07,Withdrawal,
TXN_0000030032,ACC_00001430,-70.37,2022-07-27,Payment,McDonalds
TXN_0000030033,ACC_00001430,-90.59,2023-03-27,Payment,Shell
TXN_0000030034,ACC_00001430,12.43,2022-10-28,Deposit,
TXN_0000030035,ACC_00001430,-67.64,2023-07-20,Payment,Amazon
TXN_0000030036,ACC_00001430,-148.53,2022-01-09,Payment,McDonalds
TXN_0000030037,ACC_00001430,-110.38,2023-07-08,Withdrawal,
TXN_0000030038,ACC_00001430,-11.81,2023-02-03,Payment,Amazon
TXN_0000030039,ACC_00001431,11.25,2024-07-02,Deposit,
TXN_0000030040,ACC_00001431,-51.58,2024-08-02,Withdrawal,
TXN_0000030041,ACC_00001431,-11.88,2025-01-20,Payment,Home Depot
TXN_0000030042,ACC_00001431,-128.61,2025-05-24,Payment,Starbucks
TXN_0000030043,ACC_00001431,50.79,2025-01-27,Deposit,
TXN_0000030044,ACC_00001431,-40.43,2025-07-25,Withdrawal,
TXN_0000030045,ACC_00001431,-0.7,2025-04-22,Payment,Target
TXN_0000030046,ACC_00001431,-34.41,2025-06-11,Payment,Amazon
TXN_0000030047,ACC_00001431,326.19,2025-02-04,Deposit,
TXN_0000030048,ACC_00001431,-295.7,2025-04-06,Payment,Amazon
TXN_0000030049,ACC_00001431,-0.41,2025-07-23,Payment,Costco
TXN_0000030050,ACC_00001431,-56.92,2025-01-12,Payment,Amazon
TXN_0000030051,ACC_00001431,-2.31,2025-07-16,Withdrawal,
TXN_0000030052,ACC_00001431,-24.74,2024-12-28,Withdrawal,
TXN_0000030053,ACC_00001431,-122.03,2025-07-22,Payment,Shell
TXN_0000030054,ACC_00001431,50.78,2024-08-08,Deposit,
TXN_0000030055,ACC_00001431,-28.7,2025-06-13,Payment,Walmart
TXN_0000030056,ACC_00001431,-33.57,2024-06-25,Withdrawal,
TXN_0000030057,ACC_00001431,132.12,2024-12-24,Deposit,
TXN_0000030058,ACC_00001431,-132.58,2025-04-26,Withdrawal,
TXN_0000030059,ACC_00001431,-11.47,2024-09-06,Withdrawal,
TXN_0000030060,ACC_00001431,24.56,2024-07-05,Deposit,
TXN_0000030061,ACC_00001431,45.93,2024-07-27,Deposit,
TXN_0000030062,ACC_00001431,-27.42,2025-06-05,Payment,Costco
TXN_0000030063,ACC_00001431,-7.15,2025-06-14,Payment,Costco
TXN_0000030064,ACC_00001431,-62.85,2024-06-19,Withdrawal,
TXN_0000030065,ACC_00001431,-52.15,2024-08-10,Payment,Costco
TXN_0000030066,ACC_00001431,-119.41,2025-05-27,Withdrawal,
TXN_0000030067,ACC_00001431,61.48,2025-06-28,Deposit,
TXN_0000030068,ACC_00001431,-10.72,2024-12-05,Withdrawal,
TXN_0000030069,ACC_00001431,-151.55,2025-06-24,Payment,Shell
TXN_0000030070,ACC_00001431,-42.42,2025-02-14,Withdrawal,
TXN_0000030071,ACC_00001431,-24.4,2025-02-11,Payment,McDonalds
TXN_0000030072,ACC_00001431,-90.13,2024-11-16,Withdrawal,
TXN_0000030073,ACC_00001431,-52.78,2024-11-19,Payment,Target
TXN_0000030074,ACC_00001431,29.42,2024-07-14,Deposit,
TXN_0000030075,ACC_00001431,-6.5,2025-05-26,Withdrawal,
TXN_0000030076,ACC_00001431,-34.97,2025-07-30,Payment,Target
TXN_0000030077,ACC_00001431,-118.29,2024-09-04,Payment,McDonalds
TXN_0000030078,ACC_00001431,-139.66,2024-09-09,Payment,Walmart
TXN_0000030079,ACC_00001431,66.0,2024-08-12,Deposit,
TXN_0000030080,ACC_00001431,-84.42,2025-05-25,Payment,Target
TXN_0000030081,ACC_00001431,-3.83,2024-09-06,Withdrawal,
TXN_0000030082,ACC_00001431,174.9,2025-05-10,Deposit,
TXN_0000030083,ACC_00001431,164.12,2024-07-26,Deposit,
TXN_0000030084,ACC_00001431,65.14,2024-07-14,Deposit,
TXN_0000030085,ACC_00001432,-4.72,2024-10-11,Payment,McDonalds
TXN_0000030086,ACC_00001432,24.67,2025-07-01,Deposit,
TXN_0000030087,ACC_00001432,71.7,2024-03-28,Deposit,
TXN_0000030088,ACC_00001432,-205.78,2024-07-20,Payment,McDonalds
TXN_0000030089,ACC_00001432,-7.96,2024-05-21,Payment,Walmart
TXN_0000030090,ACC_00001432,-48.24,2024-10-04,Withdrawal,
TXN_0000030091,ACC_00001432,-263.89,2024-10-18,Withdrawal,
TXN_0000030092,ACC_00001432,21.17,2024-10-24,Deposit,
TXN_0000030093,ACC_00001432,-44.97,2024-05-15,Payment,Target
TXN_0000030094,ACC_00001432,-43.38,2024-12-12,Payment,Starbucks
TXN_0000030095,ACC_00001432,-53.1,2024-11-24,Payment,Costco
TXN_0000030096,ACC_00001432,3.05,2025-06-12,Deposit,
TXN_0000030097,ACC_00001432,-5.56,2025-02-01,Withdrawal,
TXN_0000030098,ACC_00001432,-24.33,2025-02-20,Withdrawal,
TXN_0000030099,ACC_00001432,20.87,2024-10-12,Deposit,
TXN_0000030100,ACC_00001432,66.35,2024-09-02,Deposit,
TXN_0000030101,ACC_00001432,-10.56,2024-09-06,Payment,Home Depot
TXN_0000030102,ACC_00001432,-182.9,2024-09-07,Payment,Target
TXN_0000030103,ACC_00001432,-72.92,2025-08-08,Payment,Amazon
TXN_0000030104,ACC_00001432,-69.7,2025-08-06,Withdrawal,
TXN_0000030105,ACC_00001432,13.96,2025-04-17,Deposit,
TXN_0000030106,ACC_00001432,-84.28,2024-10-31,Withdrawal,
TXN_0000030107,ACC_00001432,-135.0,2025-08-07,Payment,Home Depot
TXN_0000030108,ACC_00001432,-100.24,2025-05-22,Payment,Home Depot
TXN_0000030109,ACC_00001432,-11.04,2025-01-20,Withdrawal,
TXN_0000030110,ACC_00001432,-37.42,2024-11-30,Withdrawal,
TXN_0000030111,ACC_00001432,-246.39,2024-12-25,Payment,Amazon
TXN_0000030112,ACC_00001432,18.36,2024-07-13,Deposit,
TXN_0000030113,ACC_00001432,-1.3,2024-09-03,Withdrawal,
TXN_0000030114,ACC_00001433,6.55,2025-07-24,Deposit,
TXN_0000030115,ACC_00001433,8.83,2025-04-26,Deposit,
TXN_0000030116,ACC_00001433,-17.3,2025-07-07,Payment,Home Depot
TXN_0000030117,ACC_00001433,-11.52,2025-08-14,Withdrawal,
TXN_0000030118,ACC_00001433,-247.05,2025-04-10,Payment,Walmart
TXN_0000030119,ACC_00001433,92.15,2025-05-15,Deposit,
TXN_0000030120,ACC_00001433,93.41,2025-05-20,Deposit,
TXN_0000030121,ACC_00001433,-39.15,2025-06-13,Withdrawal,
TXN_0000030122,ACC_00001433,-18.36,2025-05-22,Withdrawal,
TXN_0000030123,ACC_00001433,-25.74,2025-04-05,Payment,Walmart
TXN_0000030124,ACC_00001433,-274.77,2025-04-15,Payment,Shell
TXN_0000030125,ACC_00001433,-78.82,2025-06-04,Withdrawal,
TXN_0000030126,ACC_00001433,-126.84,2025-08-02,Payment,Target
TXN_0000030127,ACC_00001433,-32.53,2025-08-17,Payment,Home Depot
TXN_0000030128,ACC_00001433,-8.9,2025-07-27,Withdrawal,
TXN_0000030129,ACC_00001433,-157.15,2025-07-27,Withdrawal,
TXN_0000030130,ACC_00001433,-140.08,2025-05-09,Payment,Starbucks
TXN_0000030131,ACC_00001433,12.8,2025-06-18,Deposit,
TXN_0000030132,ACC_00001433,-69.75,2025-08-04,Payment,Costco
TXN_0000030133,ACC_00001433,-140.48,2025-06-22,Payment,Shell
TXN_0000030134,ACC_00001433,22.67,2025-06-11,Deposit,
TXN_0000030135,ACC_00001433,-45.1,2025-05-16,Payment,Target
TXN_0000030136,ACC_00001433,-44.52,2025-06-18,Payment,Costco
TXN_0000030137,ACC_00001433,-53.78,2025-04-26,Payment,Target
TXN_0000030138,ACC_00001433,-166.74,2025-08-02,Withdrawal,
TXN_0000030139,ACC_00001433,-237.63,2025-07-06,Payment,Home Depot
TXN_0000030140,ACC_00001433,-111.03,2025-08-08,Payment,Costco
TXN_0000030141,ACC_00001433,-78.23,2025-07-02,Withdrawal,
TXN_0000030142,ACC_00001434,-15.5,2025-08-16,Payment,Starbucks
TXN_0000030143,ACC_00001434,6.24,2025-08-16,Deposit,
TXN_0000030144,ACC_00001434,84.46,2025-08-17,Deposit,
TXN_0000030145,ACC_00001434,-20.02,2025-08-16,Payment,Starbucks
TXN_0000030146,ACC_00001434,-148.77,2025-08-18,Payment,Target
TXN_0000030147,ACC_00001434,-235.92,2025-08-17,Payment,Shell
TXN_0000030148,ACC_00001434,4.7,2025-08-18,Deposit,
TXN_0000030149,ACC_00001434,-11.48,2025-08-16,Payment,Home Depot
TXN_0000030150,ACC_00001434,-53.99,2025-08-18,Payment,Home Depot
TXN_0000030151,ACC_00001434,-195.92,2025-08-17,Withdrawal,
TXN_0000030152,ACC_00001434,-316.54,2025-08-18,Payment,Home Depot
TXN_0000030153,ACC_00001434,-33.18,2025-08-18,Withdrawal,
TXN_0000030154,ACC_00001434,-17.78,2025-08-16,Withdrawal,
TXN_0000030155,ACC_00001434,67.93,2025-08-16,Deposit,
TXN_0000030156,ACC_00001434,-19.34,2025-08-17,Payment,Shell
TXN_0000030157,ACC_00001434,-20.59,2025-08-17,Payment,Costco
TXN_0000030158,ACC_00001434,-5.73,2025-08-18,Payment,Home Depot
TXN_0000030159,ACC_00001434,-41.46,2025-08-18,Payment,Walmart
TXN_0000030160,ACC_00001434,0.42,2025-08-16,Deposit,
TXN_0000030161,ACC_00001434,-19.71,2025-08-18,Payment,McDonalds
TXN_0000030162,ACC_00001434,98.67,2025-08-18,Deposit,
TXN_0000030163,ACC_00001434,49.54,2025-08-16,Deposit,
TXN_0000030164,ACC_00001434,22.77,2025-08-18,Deposit,
TXN_0000030165,ACC_00001434,132.79,2025-08-18,Deposit,
TXN_0000030166,ACC_00001434,-31.21,2025-08-18,Payment,Costco
TXN_0000030167,ACC_00001434,-49.5,2025-08-17,Payment,McDonalds
TXN_0000030168,ACC_00001434,139.19,2025-08-18,Deposit,
TXN_0000030169,ACC_00001434,9.81,2025-08-17,Deposit,
TXN_0000030170,ACC_00001434,-160.31,2025-08-18,Payment,Costco
TXN_0000030171,ACC_00001434,31.48,2025-08-17,Deposit,
TXN_0000030172,ACC_00001434,159.91,2025-08-17,Deposit,
TXN_0000030173,ACC_00001434,-13.9,2025-08-18,Payment,Amazon
TXN_0000030174,ACC_00001434,-57.22,2025-08-16,Payment,Amazon
TXN_0000030175,ACC_00001434,-27.12,2025-08-18,Payment,Home Depot
TXN_0000030176,ACC_00001434,327.43,2025-08-18,Deposit,
TXN_0000030177,ACC_00001434,-111.2,2025-08-16,Payment,Amazon
TXN_0000030178,ACC_00001434,34.54,2025-08-18,Deposit,
TXN_0000030179,ACC_00001434,-24.43,2025-08-17,Payment,Starbucks
TXN_0000030180,ACC_00001434,-35.34,2025-08-16,Withdrawal,
TXN_0000030181,ACC_00001434,56.18,2025-08-18,Deposit,
TXN_0000030182,ACC_00001434,2.53,2025-08-17,Deposit,
TXN_0000030183,ACC_00001434,-15.25,2025-08-17,Payment,Starbucks
TXN_0000030184,ACC_00001434,-42.43,2025-08-18,Withdrawal,
TXN_0000030185,ACC_00001434,48.28,2025-08-17,Deposit,
TXN_0000030186,ACC_00001434,-263.5,2025-08-17,Withdrawal,
TXN_0000030187,ACC_00001434,29.63,2025-08-17,Deposit,
TXN_0000030188,ACC_00001434,-133.27,2025-08-18,Withdrawal,
TXN_0000030189,ACC_00001436,0.56,2025-10-25,Deposit,
TXN_0000030190,ACC_00001436,-82.57,2025-10-25,Payment,McDonalds
TXN_0000030191,ACC_00001436,30.14,2025-10-25,Deposit,
TXN_0000030192,ACC_00001436,-10.21,2025-10-25,Payment,Shell
TXN_0000030193,ACC_00001436,-105.3,2025-10-25,Payment,Amazon
TXN_0000030194,ACC_00001436,147.89,2025-10-25,Deposit,
TXN_0000030195,ACC_00001436,-12.93,2025-10-25,Payment,Starbucks
TXN_0000030196,ACC_00001436,-174.72,2025-10-25,Withdrawal,
TXN_0000030197,ACC_00001436,116.56,2025-10-25,Deposit,
TXN_0000030198,ACC_00001436,-73.75,2025-10-25,Payment,Starbucks
TXN_0000030199,ACC_00001436,-152.6,2025-10-25,Payment,McDonalds
TXN_0000030200,ACC_00001436,-4.33,2025-10-25,Withdrawal,
TXN_0000030201,ACC_00001436,-29.47,2025-10-25,Payment,Shell
TXN_0000030202,ACC_00001436,-14.34,2025-10-25,Payment,Target
TXN_0000030203,ACC_00001436,-50.27,2025-10-25,Withdrawal,
TXN_0000030204,ACC_00001436,20.05,2025-10-25,Deposit,
TXN_0000030205,ACC_00001436,-3.2,2025-10-25,Withdrawal,
TXN_0000030206,ACC_00001436,33.79,2025-10-25,Deposit,
TXN_0000030207,ACC_00001436,-6.47,2025-10-25,Payment,Target
TXN_0000030208,ACC_00001436,-376.8,2025-10-25,Withdrawal,
TXN_0000030209,ACC_00001436,-70.66,2025-10-25,Withdrawal,
TXN_0000030210,ACC_00001436,-1.4,2025-10-25,Withdrawal,
TXN_0000030211,ACC_00001436,165.74,2025-10-25,Deposit,
TXN_0000030212,ACC_00001436,-75.51,2025-10-25,Payment,Target
TXN_0000030213,ACC_00001436,-33.23,2025-10-25,Withdrawal,
TXN_0000030214,ACC_00001436,-23.18,2025-10-25,Withdrawal,
TXN_0000030215,ACC_00001436,-98.0,2025-10-25,Payment,Home Depot
TXN_0000030216,ACC_00001436,-224.92,2025-10-25,Payment,Amazon
TXN_0000030217,ACC_00001436,-141.82,2025-10-25,Payment,Target
TXN_0000030218,ACC_00001436,40.06,2025-10-25,Deposit,
TXN_0000030219,ACC_00001436,42.86,2025-10-25,Deposit,
TXN_0000030220,ACC_00001436,-86.39,2025-10-25,Payment,Walmart
TXN_0000030221,ACC_00001436,-2.52,2025-10-25,Payment,Amazon
TXN_0000030222,ACC_00001436,89.69,2025-10-25,Deposit,
TXN_0000030223,ACC_00001437,-63.56,2025-05-28,Payment,Home Depot
TXN_0000030224,ACC_00001437,18.55,2025-06-30,Deposit,
TXN_0000030225,ACC_00001437,-94.87,2025-05-26,Payment,Shell
